Subject,Run,TSNE1,TSNE2,TSNE3,Positive,Negative,Future,Past,Myself,People,Surroundings,Images,Words,Specific,Intrusive,Set Label,Group Probability
sub-010099,post-ses-02-run-02-acq-PA,-5.175408,7.2581663,3.491289,-1.0,0.8571428571428571,-0.4,-0.5,0.14285714285714285,-0.2,0.35294117647058826,-0.2857142857142857,-0.21052631578947367,-0.625,0.5714285714285714,Set A,0.8974397205514646
sub-010101,post-ses-02-run-01-acq-AP,-8.569388,-6.596389,-0.25187403,0.8,-0.42857142857142855,-1.2,1.0,0.14285714285714285,0.8,-0.8235294117647058,0.2857142857142857,-0.3157894736842105,0.0,-0.14285714285714285,Set B,0.9935694000668199
sub-010101,post-ses-02-run-01-acq-PA,4.614304,-4.2379894,-7.742752,0.2,-0.42857142857142855,0.8,-0.375,-0.42857142857142855,0.2,-0.35294117647058826,0.14285714285714285,0.21052631578947367,0.375,0.14285714285714285,Set B,0.9975160205888151
sub-010101,post-ses-02-run-02-acq-AP,5.8182607,-1.4512335,-3.1393652,-0.4,0.0,0.2,-0.125,-0.8571428571428571,0.0,0.7058823529411765,-0.14285714285714285,0.10526315789473684,0.25,-0.7142857142857143,Set B,0.902495169261384
sub-010101,post-ses-02-run-02-acq-PA,-7.66336,6.951083,3.337745,-1.2,1.1428571428571428,-0.6,0.125,0.42857142857142855,-0.2,0.47058823529411764,-0.2857142857142857,0.3157894736842105,0.125,0.8571428571428571,Set A,0.9436012039597917
sub-010102,post-ses-02-run-01-acq-AP,5.424279,-4.9258146,-3.6290717,0.2,-0.14285714285714285,-0.2,-0.375,-0.2857142857142857,-0.2,0.47058823529411764,0.42857142857142855,-0.42105263157894735,0.375,-0.14285714285714285,Set B,0.9710894005892251
sub-010102,post-ses-02-run-01-acq-PA,3.3304393,-0.30955163,-0.4157904,0.0,0.0,0.2,-0.25,0.0,0.0,-0.11764705882352941,-0.14285714285714285,0.3157894736842105,0.0,0.0,Set B,0.975659016000934
sub-010102,post-ses-02-run-02-acq-AP,-8.782209,4.7724185,5.810706,-0.4,0.8571428571428571,0.0,-0.625,0.42857142857142855,-0.6,0.35294117647058826,-0.14285714285714285,0.42105263157894735,0.375,0.5714285714285714,Ambiguous,0.5836190594460358
sub-010102,post-ses-02-run-02-acq-PA,3.937016,-0.101837814,-0.013546378,0.2,0.14285714285714285,-0.2,-0.5,0.0,-0.2,-0.11764705882352941,0.0,0.42105263157894735,0.125,0.0,Set B,0.9448564621996688
sub-010103,post-ses-02-run-01-acq-AP,-6.1032085,3.7873356,6.209794,-0.4,0.5714285714285714,-0.4,-0.25,0.14285714285714285,-0.8,0.23529411764705882,-1.1428571428571428,0.3157894736842105,0.0,0.42857142857142855,Set A,0.9329470345587012
